project_name,category,file_path,file_name,keywords
킬로 보안,마케팅,test_environment\킬로_보안,킬로 보안 마케팅_941.pdf,"킬로 보안, 보도자료, 프로모션"
킬로 보안,마케팅,test_environment\킬로_보안,Copy of 마케팅_20240205_354.pdf,"킬로 보안, 캠페인, 보도자료"
탱고 고객지원,계약서,test_environment\계약서,백업_20240910_계약서_817.docx,"탱고 고객지원, 법률, NDA"
노벰버 보고,계약서,test_environment\계약서,노벰버 보고 계약서_813.pdf,"노벰버 보고, NDA, 협약"
리마 마케팅,재무,test_environment\리마_마케팅,외부자료_리마_471.csv,"리마 마케팅, 세금계산서, 인보이스"
브라보 프로젝트,기획서,test_environment\브라보_프로젝트,브라보 프로젝트 기획서_324.docx,"브라보 프로젝트, 전략, 제안"
골프 개발,디자인,test_environment\골프_개발,골프 개발 디자인_606.png,"골프 개발, 스케치, 목업"
브라보 프로젝트,회의록,test_environment\브라보_프로젝트,임시_보고_252.md,"브라보 프로젝트, 회의, 논의"
노벰버 보고,개발,test_environment\노벰버_보고,노벰버 보고 개발_170.js,"노벰버 보고, 소스, 빌드"
줄리엣 연구,인사,test_environment,줄리엣 연구 인사_541.docx,"줄리엣 연구, 평가, 채용"
골프 개발,계약서,test_environment\골프_개발,골프 개발 계약서_397.docx,"골프 개발, 협약, MOU"
리마 마케팅,계약서,test_environment\리마_마케팅,Copy of 계약서_20240604_771.pdf,"리마 마케팅, 법률, MOU"
에코 시스템,보고서,test_environment\보고서,에코 시스템 보고서_727.docx,"에코 시스템, 실적, 리포트"
로미오 영업,인사,test_environment\로미오_영업,로미오 영업 인사_662.docx,"로미오 영업, 평가, 휴가"
골프 개발,개발,test_environment\골프_개발,골프 개발 개발_362.sql,"골프 개발, 소스, 라이브러리"
인디아 솔루션,마케팅,test_environment\인디아_솔루션,인디아 솔루션 마케팅_611.pptx,"인디아 솔루션, 성과, 캠페인"
노벰버 보고,회의록,test_environment\노벰버_보고,노벰버 보고 회의록_318.txt,"노벰버 보고, 안건, 회의"
로미오 영업,인사,test_environment\로미오_영업,로미오 영업 인사_182.pdf,"로미오 영업, 평가, 이력서"
로미오 영업,계약서,test_environment\계약서,로미오 영업 계약서_959.pdf,"로미오 영업, MOU, 계약"
인디아 솔루션,보고서,test_environment,인디아 솔루션 보고서_839.docx,"인디아 솔루션, 현황, 실적"
줄리엣 연구,개발,test_environment\줄리엣_연구,보고자료_20240209_468.sql,"줄리엣 연구, 소스, API"
마이크 데이터,기획서,test_environment\기획서,마이크 데이터 기획서_222.docx,"마이크 데이터, 기획, 제안"
오스카 TF,디자인,test_environment,오스카 TF 디자인_888.png,"오스카 TF, UIUX, 시안"
알파 프로젝트,기획서,test_environment\알파_프로젝트,임시_문서_199.docx,"알파 프로젝트, 로드맵, 제안"
브라보 프로젝트,기획서,test_environment\브라보_프로젝트,브라보 프로젝트 기획서_971.pdf,"브라보 프로젝트, 전략, 아이디어"
리마 마케팅,재무,test_environment\리마_마케팅,리마 마케팅 재무_583.csv,"리마 마케팅, 견적서, 지출"
에코 시스템,회의록,test_environment,에코 시스템 회의록_205.docx,"에코 시스템, 안건, 논의"
노벰버 보고,기획서,test_environment,노벰버 보고 기획서_657.pptx,"노벰버 보고, 전략, 기획"
폭스트롯 분석,재무,test_environment\재무,폭스트롯 분석 재무_765.xlsx,"폭스트롯 분석, 예산, 지출"
알파 프로젝트,마케팅,test_environment\알파_프로젝트,알파 프로젝트 마케팅_522.pptx,"알파 프로젝트, 캠페인, 프로모션"
킬로 보안,계약서,test_environment,계약서_킬로_보안_최종_372.hwp,"킬로 보안, MOU, NDA"
킬로 보안,개발,test_environment,킬로 보안 개발_613.sql,"킬로 보안, 코드, 빌드"
골프 개발,마케팅,test_environment,골프 개발 마케팅_109.jpg,"골프 개발, 프로모션, 보도자료"
킬로 보안,디자인,test_environment\킬로_보안,킬로 보안 디자인_328.jpg,"킬로 보안, 프로토타입, UIUX"
찰리 프로젝트,보고서,test_environment\보고서,Final_보고서_찰리_프로젝트_369.pdf,"찰리 프로젝트, 실적, 현황"
줄리엣 연구,인사,test_environment\인사,줄리엣 연구 인사_281.pdf,"줄리엣 연구, 평가, 채용"
노벰버 보고,디자인,test_environment\노벰버_보고,노벰버 보고 디자인_853.psd,"노벰버 보고, 스케치, UIUX"
리마 마케팅,디자인,test_environment\리마_마케팅,리마 마케팅 디자인_420.png,"리마 마케팅, 스케치, 목업"
탱고 고객지원,인사,test_environment\탱고_고객지원,탱고 고객지원 인사_302.xlsx,"탱고 고객지원, 평가, 채용"
골프 개발,마케팅,test_environment\골프_개발,정리필요_마케팅_783.pptx,"골프 개발, 캠페인, 광고"
찰리 프로젝트,인사,test_environment\찰리_프로젝트,Final_인사_찰리_프로젝트_426.xlsx,"찰리 프로젝트, 휴가, 채용"
리마 마케팅,인사,test_environment\리마_마케팅,리마 마케팅 인사_458.pdf,"리마 마케팅, 평가, 조직도"
리마 마케팅,개발,test_environment,리마 마케팅 개발_234.py,"리마 마케팅, 빌드, 라이브러리"
골프 개발,개발,test_environment\골프_개발,골프 개발 개발_867.js,"골프 개발, 라이브러리, 빌드"
인디아 솔루션,인사,test_environment\인디아_솔루션,인디아 솔루션 인사_524.xlsx,"인디아 솔루션, 평가, 휴가"
시에라 재무,재무,test_environment\재무,시에라 재무 재무_832.xlsx,"시에라 재무, 인보이스, 세금계산서"
리마 마케팅,디자인,test_environment\리마_마케팅,리마 마케팅 디자인_510.jpg,"리마 마케팅, 목업, 스케치"
리마 마케팅,디자인,test_environment\디자인,리마 마케팅 디자인_627.psd,"리마 마케팅, 스케치, 프로토타입"
델타 기획,기획서,test_environment\델타_기획,델타 기획 기획서_443.docx,"델타 기획, 로드맵, 전략"
줄리엣 연구,계약서,test_environment\계약서,줄리엣 연구 계약서_650.pdf,"줄리엣 연구, 협약, 계약"
노벰버 보고,보고서,test_environment,노벰버 보고 보고서_392.docx,"노벰버 보고, 실적, 결과"
오스카 TF,디자인,test_environment,오스카 TF 디자인_615.sketch,"오스카 TF, UIUX, 스케치"
시에라 재무,재무,test_environment\시에라_재무,시에라 재무 재무_572.xlsx,"시에라 재무, 인보이스, 견적서"
탱고 고객지원,디자인,test_environment\디자인,백업_20240914_디자인_725.sketch,"탱고 고객지원, UIUX, 스케치"
시에라 재무,인사,test_environment\인사,백업_20240312_인사_363.pdf,"시에라 재무, 평가, 채용"
에코 시스템,재무,test_environment\에코_시스템,에코 시스템 재무_525.pdf,"에코 시스템, 지출, 견적서"
찰리 프로젝트,재무,test_environment\찰리_프로젝트,찰리 프로젝트 재무_455.xlsx,"찰리 프로젝트, 견적서, 인보이스"
탱고 고객지원,인사,test_environment\인사,탱고 고객지원 인사_529.xlsx,"탱고 고객지원, 채용, 휴가"
시에라 재무,인사,test_environment\인사,Copy of 인사_20240713_289.xlsx,"시에라 재무, 조직도, 평가"
골프 개발,인사,test_environment\인사,골프 개발 인사_234.docx,"골프 개발, 채용, 평가"
로미오 영업,마케팅,test_environment\로미오_영업,로미오 영업 마케팅_805.pptx,"로미오 영업, 캠페인, 프로모션"
파파 계약,개발,test_environment\파파_계약,Copy of 개발_20240123_232.js,"파파 계약, 코드, 빌드"
알파 프로젝트,회의록,test_environment\회의록,보고자료_20240909_477.md,"알파 프로젝트, 안건, 참석자"
파파 계약,기획서,test_environment\기획서,백업_20240118_기획서_580.pdf,"파파 계약, 기획, 전략"
줄리엣 연구,디자인,test_environment\디자인,줄리엣 연구 디자인_734.ai,"줄리엣 연구, 스케치, UIUX"
로미오 영업,디자인,test_environment\로미오_영업,외부자료_로미오_608.sketch,"로미오 영업, 시안, UIUX"
에코 시스템,보고서,test_environment\에코_시스템,Final_보고서_에코_시스템_450.pdf,"에코 시스템, 실적, 현황"
골프 개발,마케팅,test_environment\골프_개발,골프 개발 마케팅_751.jpg,"골프 개발, 성과, 캠페인"
브라보 프로젝트,보고서,test_environment\브라보_프로젝트,브라보 프로젝트 보고서_441.docx,"브라보 프로젝트, 리포트, 실적"
브라보 프로젝트,개발,test_environment\브라보_프로젝트,백업_20240518_개발_750.java,"브라보 프로젝트, 라이브러리, 코드"
폭스트롯 분석,기획서,test_environment,폭스트롯 분석 기획서_444.pptx,"폭스트롯 분석, 기획, 전략"
델타 기획,재무,test_environment\재무,델타 기획 재무_303.csv,"델타 기획, 견적서, 예산"
에코 시스템,마케팅,test_environment\에코_시스템,에코 시스템 마케팅_544.pdf,"에코 시스템, 캠페인, 광고"
파파 계약,디자인,test_environment,외부자료_파파_508.jpg,"파파 계약, 목업, 프로토타입"
찰리 프로젝트,인사,test_environment\찰리_프로젝트,찰리 프로젝트 인사_283.xlsx,"찰리 프로젝트, 이력서, 휴가"
파파 계약,디자인,test_environment\디자인,파파 계약 디자인_134.jpg,"파파 계약, 시안, UIUX"
델타 기획,디자인,test_environment\델타_기획,델타 기획 디자인_798.ai,"델타 기획, 목업, 프로토타입"
브라보 프로젝트,계약서,test_environment\브라보_프로젝트,브라보 프로젝트 계약서_769.docx,"브라보 프로젝트, 법률, 계약"
알파 프로젝트,디자인,test_environment\디자인,정리필요_디자인_192.sketch,"알파 프로젝트, 프로토타입, 시안"
퀘벡 품질관리,인사,test_environment\퀘벡_품질관리,퀘벡 품질관리 인사_943.pdf,"퀘벡 품질관리, 휴가, 채용"
브라보 프로젝트,재무,test_environment\재무,브라보 프로젝트 재무_566.xlsx,"브라보 프로젝트, 지출, 예산"
찰리 프로젝트,개발,test_environment,찰리 프로젝트 개발_284.sql,"찰리 프로젝트, 소스, 코드"
마이크 데이터,기획서,test_environment\기획서,마이크 데이터 기획서_108.pdf,"마이크 데이터, 로드맵, 기획"
에코 시스템,보고서,test_environment\보고서,외부자료_에코_445.docx,"에코 시스템, 분석, 결과"
로미오 영업,디자인,test_environment\로미오_영업,정리필요_디자인_366.ai,"로미오 영업, 시안, UIUX"
로미오 영업,회의록,test_environment\로미오_영업,로미오 영업 회의록_709.txt,"로미오 영업, 참석자, 결정사항"
호텔 설계,기획서,test_environment\기획서,호텔 설계 기획서_991.pptx,"호텔 설계, 전략, 기획"
로미오 영업,인사,test_environment,외부자료_로미오_342.pdf,"로미오 영업, 이력서, 평가"
델타 기획,인사,test_environment\델타_기획,델타 기획 인사_914.pdf,"델타 기획, 평가, 이력서"
킬로 보안,계약서,test_environment\킬로_보안,외부자료_킬로_666.docx,"킬로 보안, 계약, 협약"
브라보 프로젝트,재무,test_environment\재무,백업_20240225_재무_302.xlsx,"브라보 프로젝트, 세금계산서, 예산"
알파 프로젝트,재무,test_environment\알파_프로젝트,알파 프로젝트 재무_100.pdf,"알파 프로젝트, 예산, 인보이스"
킬로 보안,회의록,test_environment,킬로 보안 회의록_918.docx,"킬로 보안, 논의, 결정사항"
골프 개발,보고서,test_environment\골프_개발,골프 개발 보고서_473.docx,"골프 개발, 결과, 분석"
알파 프로젝트,보고서,test_environment\알파_프로젝트,Copy of 보고서_20240306_305.xlsx,"알파 프로젝트, 리포트, 실적"
호텔 설계,재무,test_environment\호텔_설계,임시_문서_683.pdf,"호텔 설계, 지출, 예산"
킬로 보안,계약서,test_environment,킬로 보안 계약서_523.docx,"킬로 보안, 법률, MOU"
시에라 재무,디자인,test_environment\시에라_재무,시에라 재무 디자인_307.png,"시에라 재무, 목업, 시안"
찰리 프로젝트,계약서,test_environment\계약서,찰리 프로젝트 계약서_775.hwp,"찰리 프로젝트, 법률, 협약"
시에라 재무,회의록,test_environment,시에라 재무 회의록_575.docx,"시에라 재무, 안건, 논의"
에코 시스템,마케팅,test_environment\에코_시스템,에코 시스템 마케팅_157.pdf,"에코 시스템, 광고, 캠페인"
에코 시스템,인사,test_environment\에코_시스템,에코 시스템 인사_254.xlsx,"에코 시스템, 휴가, 조직도"
파파 계약,보고서,test_environment\파파_계약,파파 계약 보고서_647.pdf,"파파 계약, 리포트, 분석"
인디아 솔루션,보고서,test_environment\인디아_솔루션,인디아 솔루션 보고서_410.docx,"인디아 솔루션, 실적, 결과"
시에라 재무,보고서,test_environment\보고서,백업_20240821_보고서_972.pdf,"시에라 재무, 실적, 리포트"
노벰버 보고,디자인,test_environment\디자인,노벰버 보고 디자인_947.jpg,"노벰버 보고, UIUX, 시안"
로미오 영업,마케팅,test_environment\로미오_영업,로미오 영업 마케팅_556.pdf,"로미오 영업, 프로모션, 캠페인"
노벰버 보고,재무,test_environment,재무_노벰버_보고_최종_462.csv,"노벰버 보고, 견적서, 세금계산서"
퀘벡 품질관리,기획서,test_environment\기획서,퀘벡 품질관리 기획서_104.docx,"퀘벡 품질관리, 제안, 아이디어"
폭스트롯 분석,보고서,test_environment\폭스트롯_분석,백업_20240808_보고서_236.xlsx,"폭스트롯 분석, 현황, 리포트"
알파 프로젝트,보고서,test_environment\보고서,백업_20241120_보고서_626.docx,"알파 프로젝트, 리포트, 현황"
알파 프로젝트,계약서,test_environment,알파 프로젝트 계약서_167.pdf,"알파 프로젝트, 협약, NDA"
델타 기획,개발,test_environment,델타 기획 개발_374.java,"델타 기획, 빌드, 라이브러리"
브라보 프로젝트,인사,test_environment\브라보_프로젝트,브라보 프로젝트 인사_344.docx,"브라보 프로젝트, 조직도, 평가"
오스카 TF,마케팅,test_environment\오스카_TF,Final_마케팅_오스카_TF_779.jpg,"오스카 TF, 프로모션, 캠페인"
탱고 고객지원,개발,test_environment\탱고_고객지원,탱고 고객지원 개발_641.zip,"탱고 고객지원, 빌드, API"
인디아 솔루션,계약서,test_environment\계약서,인디아 솔루션 계약서_995.pdf,"인디아 솔루션, 법률, MOU"
시에라 재무,재무,test_environment\시에라_재무,외부자료_시에라_787.csv,"시에라 재무, 지출, 세금계산서"
마이크 데이터,기획서,test_environment\마이크_데이터,마이크 데이터 기획서_962.docx,"마이크 데이터, 전략, 로드맵"
호텔 설계,마케팅,test_environment\호텔_설계,호텔 설계 마케팅_574.jpg,"호텔 설계, 보도자료, 성과"
호텔 설계,마케팅,test_environment\호텔_설계,보고자료_20240326_825.pptx,"호텔 설계, 성과, 광고"
에코 시스템,인사,test_environment\에코_시스템,정리필요_인사_351.pdf,"에코 시스템, 휴가, 평가"
줄리엣 연구,보고서,test_environment\줄리엣_연구,줄리엣 연구 보고서_251.docx,"줄리엣 연구, 결과, 리포트"
줄리엣 연구,개발,test_environment\줄리엣_연구,줄리엣 연구 개발_536.py,"줄리엣 연구, API, 라이브러리"
마이크 데이터,마케팅,test_environment\마이크_데이터,보고자료_20240926_241.jpg,"마이크 데이터, 광고, 성과"
파파 계약,재무,test_environment\파파_계약,보고자료_20240622_703.csv,"파파 계약, 인보이스, 견적서"
시에라 재무,인사,test_environment,시에라 재무 인사_850.pdf,"시에라 재무, 채용, 평가"
호텔 설계,개발,test_environment\개발,호텔 설계 개발_125.py,"호텔 설계, API, 빌드"
브라보 프로젝트,기획서,test_environment\브라보_프로젝트,브라보 프로젝트 기획서_528.pptx,"브라보 프로젝트, 제안, 로드맵"
호텔 설계,계약서,test_environment,보고자료_20240926_640.pdf,"호텔 설계, 계약, 법률"
호텔 설계,개발,test_environment\호텔_설계,백업_20240617_개발_527.py,"호텔 설계, 라이브러리, 코드"
오스카 TF,기획서,test_environment\오스카_TF,외부자료_오스카_492.pptx,"오스카 TF, 로드맵, 제안"
알파 프로젝트,마케팅,test_environment,알파 프로젝트 마케팅_648.pdf,"알파 프로젝트, 프로모션, 성과"
마이크 데이터,마케팅,test_environment,마이크 데이터 마케팅_266.jpg,"마이크 데이터, 광고, 프로모션"
퀘벡 품질관리,마케팅,test_environment,임시_자료_328.pptx,"퀘벡 품질관리, 광고, 성과"
탱고 고객지원,기획서,test_environment\탱고_고객지원,Copy of 기획서_20240725_165.docx,"탱고 고객지원, 전략, 제안"
퀘벡 품질관리,재무,test_environment\재무,퀘벡 품질관리 재무_657.pdf,"퀘벡 품질관리, 지출, 세금계산서"
폭스트롯 분석,재무,test_environment\재무,폭스트롯 분석 재무_494.xlsx,"폭스트롯 분석, 인보이스, 예산"
줄리엣 연구,개발,test_environment\개발,줄리엣 연구 개발_456.zip,"줄리엣 연구, 빌드, 소스"
찰리 프로젝트,회의록,test_environment,보고자료_20240608_814.txt,"찰리 프로젝트, 참석자, 결정사항"
줄리엣 연구,디자인,test_environment,줄리엣 연구 디자인_998.png,"줄리엣 연구, 목업, UIUX"
호텔 설계,개발,test_environment\호텔_설계,임시_문서_572.zip,"호텔 설계, 라이브러리, 빌드"
탱고 고객지원,기획서,test_environment\탱고_고객지원,탱고 고객지원 기획서_522.pptx,"탱고 고객지원, 기획, 전략"
줄리엣 연구,회의록,test_environment,줄리엣 연구 회의록_396.txt,"줄리엣 연구, 논의, 결정사항"
오스카 TF,회의록,test_environment\오스카_TF,오스카 TF 회의록_525.docx,"오스카 TF, 논의, 안건"
골프 개발,인사,test_environment\인사,외부자료_골프_526.xlsx,"골프 개발, 조직도, 평가"
인디아 솔루션,디자인,test_environment\인디아_솔루션,인디아 솔루션 디자인_147.sketch,"인디아 솔루션, UIUX, 스케치"
폭스트롯 분석,기획서,test_environment\폭스트롯_분석,폭스트롯 분석 기획서_498.pdf,"폭스트롯 분석, 전략, 아이디어"
델타 기획,디자인,test_environment\델타_기획,외부자료_델타_285.png,"델타 기획, 스케치, UIUX"
에코 시스템,인사,test_environment\에코_시스템,에코 시스템 인사_397.docx,"에코 시스템, 채용, 이력서"
마이크 데이터,재무,test_environment\마이크_데이터,마이크 데이터 재무_724.pdf,"마이크 데이터, 견적서, 예산"
탱고 고객지원,보고서,test_environment,Final_보고서_탱고_고객지원_450.xlsx,"탱고 고객지원, 실적, 결과"
마이크 데이터,마케팅,test_environment\마이크_데이터,마이크 데이터 마케팅_716.pptx,"마이크 데이터, 캠페인, 성과"
에코 시스템,보고서,test_environment\에코_시스템,에코 시스템 보고서_416.xlsx,"에코 시스템, 현황, 분석"
줄리엣 연구,회의록,test_environment\줄리엣_연구,외부자료_줄리엣_567.txt,"줄리엣 연구, 논의, 회의"
골프 개발,기획서,test_environment\골프_개발,골프 개발 기획서_395.pdf,"골프 개발, 제안, 기획"
폭스트롯 분석,디자인,test_environment\폭스트롯_분석,폭스트롯 분석 디자인_175.sketch,"폭스트롯 분석, 프로토타입, UIUX"
골프 개발,인사,test_environment\골프_개발,골프 개발 인사_487.xlsx,"골프 개발, 이력서, 평가"
로미오 영업,개발,test_environment\로미오_영업,로미오 영업 개발_435.js,"로미오 영업, 소스, 라이브러리"
파파 계약,인사,test_environment\파파_계약,인사_파파_계약_최종_107.xlsx,"파파 계약, 조직도, 평가"
리마 마케팅,기획서,test_environment\리마_마케팅,리마 마케팅 기획서_241.docx,"리마 마케팅, 제안, 로드맵"
폭스트롯 분석,재무,test_environment\폭스트롯_분석,폭스트롯 분석 재무_895.pdf,"폭스트롯 분석, 예산, 세금계산서"
호텔 설계,보고서,test_environment\호텔_설계,보고자료_20240126_172.xlsx,"호텔 설계, 현황, 리포트"
찰리 프로젝트,디자인,test_environment,찰리 프로젝트 디자인_253.png,"찰리 프로젝트, 시안, 목업"
탱고 고객지원,재무,test_environment,탱고 고객지원 재무_975.pdf,"탱고 고객지원, 지출, 인보이스"
찰리 프로젝트,보고서,test_environment\찰리_프로젝트,보고서_찰리_프로젝트_최종_815.docx,"찰리 프로젝트, 현황, 결과"
폭스트롯 분석,마케팅,test_environment\마케팅,폭스트롯 분석 마케팅_794.pptx,"폭스트롯 분석, 프로모션, 캠페인"
탱고 고객지원,마케팅,test_environment,탱고 고객지원 마케팅_774.pptx,"탱고 고객지원, 캠페인, 광고"
시에라 재무,계약서,test_environment\계약서,시에라 재무 계약서_881.docx,"시에라 재무, MOU, 계약"
찰리 프로젝트,개발,test_environment\찰리_프로젝트,백업_20240920_개발_124.sql,"찰리 프로젝트, 소스, API"
호텔 설계,재무,test_environment\호텔_설계,호텔 설계 재무_354.pdf,"호텔 설계, 지출, 견적서"
퀘벡 품질관리,디자인,test_environment,퀘벡 품질관리 디자인_668.ai,"퀘벡 품질관리, UIUX, 스케치"
줄리엣 연구,개발,test_environment,정리필요_개발_337.js,"줄리엣 연구, API, 라이브러리"
골프 개발,재무,test_environment,Final_재무_골프_개발_624.csv,"골프 개발, 인보이스, 예산"
퀘벡 품질관리,인사,test_environment\인사,퀘벡 품질관리 인사_795.docx,"퀘벡 품질관리, 이력서, 휴가"
마이크 데이터,마케팅,test_environment\마케팅,Final_마케팅_마이크_데이터_640.jpg,"마이크 데이터, 광고, 성과"
에코 시스템,디자인,test_environment,정리필요_디자인_694.png,"에코 시스템, 목업, 프로토타입"
탱고 고객지원,계약서,test_environment\탱고_고객지원,탱고 고객지원 계약서_854.docx,"탱고 고객지원, 법률, NDA"
노벰버 보고,마케팅,test_environment\마케팅,백업_20240722_마케팅_732.jpg,"노벰버 보고, 성과, 프로모션"
줄리엣 연구,마케팅,test_environment\줄리엣_연구,줄리엣 연구 마케팅_837.pptx,"줄리엣 연구, 프로모션, 보도자료"
로미오 영업,회의록,test_environment\로미오_영업,외부자료_로미오_657.docx,"로미오 영업, 논의, 결정사항"
골프 개발,보고서,test_environment\골프_개발,골프 개발 보고서_893.docx,"골프 개발, 리포트, 분석"
골프 개발,마케팅,test_environment\마케팅,정리필요_마케팅_126.pdf,"골프 개발, 성과, 광고"
마이크 데이터,보고서,test_environment\마이크_데이터,마이크 데이터 보고서_632.xlsx,"마이크 데이터, 결과, 분석"
리마 마케팅,회의록,test_environment\리마_마케팅,리마 마케팅 회의록_512.md,"리마 마케팅, 회의, 참석자"
골프 개발,회의록,test_environment\골프_개발,골프 개발 회의록_158.txt,"골프 개발, 결정사항, 논의"
로미오 영업,회의록,test_environment\로미오_영업,로미오 영업 회의록_146.txt,"로미오 영업, 회의, 결정사항"
오스카 TF,개발,test_environment\오스카_TF,오스카 TF 개발_785.sql,"오스카 TF, 소스, 라이브러리"
줄리엣 연구,인사,test_environment\인사,줄리엣 연구 인사_457.docx,"줄리엣 연구, 채용, 이력서"
브라보 프로젝트,기획서,test_environment\브라보_프로젝트,브라보 프로젝트 기획서_600.pptx,"브라보 프로젝트, 전략, 로드맵"
호텔 설계,보고서,test_environment\호텔_설계,호텔 설계 보고서_607.docx,"호텔 설계, 리포트, 결과"
호텔 설계,기획서,test_environment\기획서,호텔 설계 기획서_513.pptx,"호텔 설계, 기획, 제안"
인디아 솔루션,재무,test_environment\재무,인디아 솔루션 재무_913.csv,"인디아 솔루션, 인보이스, 지출"
로미오 영업,디자인,test_environment,로미오 영업 디자인_732.jpg,"로미오 영업, UIUX, 스케치"
마이크 데이터,보고서,test_environment\마이크_데이터,마이크 데이터 보고서_762.xlsx,"마이크 데이터, 실적, 현황"
브라보 프로젝트,계약서,test_environment,브라보 프로젝트 계약서_949.docx,"브라보 프로젝트, 계약, MOU"
인디아 솔루션,계약서,test_environment,인디아 솔루션 계약서_932.pdf,"인디아 솔루션, 법률, MOU"
파파 계약,마케팅,test_environment\마케팅,파파 계약 마케팅_938.pptx,"파파 계약, 캠페인, 프로모션"
골프 개발,디자인,test_environment\디자인,골프 개발 디자인_761.sketch,"골프 개발, 프로토타입, UIUX"
리마 마케팅,개발,test_environment\리마_마케팅,리마 마케팅 개발_364.sql,"리마 마케팅, 소스, 코드"
델타 기획,인사,test_environment\인사,외부자료_델타_377.pdf,"델타 기획, 조직도, 휴가"
킬로 보안,개발,test_environment\킬로_보안,킬로 보안 개발_616.sql,"킬로 보안, 빌드, API"
골프 개발,회의록,test_environment\회의록,백업_20241009_회의록_645.txt,"골프 개발, 안건, 참석자"
브라보 프로젝트,계약서,test_environment\계약서,외부자료_브라보_687.docx,"브라보 프로젝트, 계약, 법률"
파파 계약,회의록,test_environment\파파_계약,파파 계약 회의록_201.md,"파파 계약, 회의, 안건"
델타 기획,재무,test_environment,임시_자료_284.xlsx,"델타 기획, 세금계산서, 예산"
에코 시스템,계약서,test_environment\계약서,에코 시스템 계약서_878.pdf,"에코 시스템, 법률, MOU"
리마 마케팅,디자인,test_environment\디자인,백업_20240701_디자인_998.sketch,"리마 마케팅, 프로토타입, 스케치"
노벰버 보고,마케팅,test_environment\노벰버_보고,노벰버 보고 마케팅_633.pptx,"노벰버 보고, 성과, 보도자료"
로미오 영업,계약서,test_environment\계약서,로미오 영업 계약서_343.hwp,"로미오 영업, 계약, 법률"
골프 개발,재무,test_environment\골프_개발,골프 개발 재무_172.xlsx,"골프 개발, 지출, 견적서"
파파 계약,마케팅,test_environment,파파 계약 마케팅_946.jpg,"파파 계약, 광고, 보도자료"
리마 마케팅,회의록,test_environment\회의록,회의록_리마_마케팅_최종_147.md,"리마 마케팅, 논의, 결정사항"
퀘벡 품질관리,계약서,test_environment\퀘벡_품질관리,Copy of 계약서_20240827_712.hwp,"퀘벡 품질관리, 계약, 법률"
킬로 보안,개발,test_environment\개발,킬로 보안 개발_929.java,"킬로 보안, 코드, 빌드"
킬로 보안,계약서,test_environment,킬로 보안 계약서_648.docx,"킬로 보안, 법률, NDA"
인디아 솔루션,계약서,test_environment\계약서,인디아 솔루션 계약서_533.pdf,"인디아 솔루션, 법률, 협약"
리마 마케팅,계약서,test_environment\리마_마케팅,Final_계약서_리마_마케팅_787.pdf,"리마 마케팅, 계약, 법률"
퀘벡 품질관리,마케팅,test_environment\퀘벡_품질관리,임시_자료_290.jpg,"퀘벡 품질관리, 성과, 캠페인"
브라보 프로젝트,개발,test_environment\브라보_프로젝트,Final_개발_브라보_프로젝트_155.sql,"브라보 프로젝트, 라이브러리, API"
인디아 솔루션,계약서,test_environment,인디아 솔루션 계약서_925.hwp,"인디아 솔루션, NDA, 협약"
탱고 고객지원,마케팅,test_environment\마케팅,보고자료_20240626_100.pdf,"탱고 고객지원, 프로모션, 성과"
오스카 TF,인사,test_environment\인사,오스카 TF 인사_167.pdf,"오스카 TF, 채용, 휴가"
인디아 솔루션,마케팅,test_environment\인디아_솔루션,인디아 솔루션 마케팅_574.pdf,"인디아 솔루션, 광고, 보도자료"
인디아 솔루션,디자인,test_environment\디자인,인디아 솔루션 디자인_409.jpg,"인디아 솔루션, 목업, 프로토타입"
마이크 데이터,개발,test_environment\마이크_데이터,마이크 데이터 개발_902.zip,"마이크 데이터, 빌드, 소스"
노벰버 보고,보고서,test_environment\노벰버_보고,Copy of 보고서_20240318_243.docx,"노벰버 보고, 현황, 실적"
마이크 데이터,계약서,test_environment\마이크_데이터,백업_20240222_계약서_124.hwp,"마이크 데이터, NDA, 협약"
브라보 프로젝트,개발,test_environment\개발,브라보 프로젝트 개발_502.js,"브라보 프로젝트, 소스, API"
인디아 솔루션,마케팅,test_environment\인디아_솔루션,정리필요_마케팅_920.jpg,"인디아 솔루션, 성과, 광고"
로미오 영업,재무,test_environment\로미오_영업,로미오 영업 재무_982.xlsx,"로미오 영업, 예산, 세금계산서"
퀘벡 품질관리,보고서,test_environment\보고서,퀘벡 품질관리 보고서_263.xlsx,"퀘벡 품질관리, 분석, 실적"
리마 마케팅,마케팅,test_environment\리마_마케팅,리마 마케팅 마케팅_800.pdf,"리마 마케팅, 성과, 광고"
알파 프로젝트,개발,test_environment\개발,알파 프로젝트 개발_695.sql,"알파 프로젝트, API, 빌드"
시에라 재무,인사,test_environment,Copy of 인사_20240109_912.docx,"시에라 재무, 조직도, 평가"
호텔 설계,회의록,test_environment,호텔 설계 회의록_902.docx,"호텔 설계, 결정사항, 회의"
브라보 프로젝트,개발,test_environment,보고자료_20240104_787.py,"브라보 프로젝트, 빌드, 라이브러리"
퀘벡 품질관리,재무,test_environment\재무,퀘벡 품질관리 재무_358.csv,"퀘벡 품질관리, 세금계산서, 지출"
인디아 솔루션,계약서,test_environment\인디아_솔루션,인디아 솔루션 계약서_680.pdf,"인디아 솔루션, MOU, 법률"
